from_label_id,from_label,from_token_text,from_token_stanza_pos,from_token_stanza_dep,from_token_ckip_pos,to_label_id,to_label,to_token_text,to_token_stanza_pos,to_token_stanza_dep,to_token_ckip_pos,relation_label,direction
vc9IyFP1FT,OPINION_OPR,強調,VERB,root,VE,u1iXNa_-7L,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
6fccoDrCNs,OPINION_OPR,表示,VERB,root,VE,pjBO44BC5B,OPINION_SRC,朱,PROPN,nsubj,Nb,OPR->SRC,left
6fccoDrCNs,OPINION_OPR,表示,VERB,root,VE,ghk1dgm4XX,OPINION_SEG,堅信,VERB,ccomp,VK,OPR->SEG,right
6fccoDrCNs,OPINION_OPR,表示,VERB,root,VE,ghk1dgm4XX,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
RUdkJn60RA,OPINION_OPR,指出,VERB,root,VE,AHoH2GO_IV,OPINION_SRC,朱,PROPN,nsubj,Nb,OPR->SRC,left
RUdkJn60RA,OPINION_OPR,指出,VERB,root,VE,PnTk71zn_Q,OPINION_SEG,減緩,VERB,ccomp,VC,OPR->SEG,right
RUdkJn60RA,OPINION_OPR,指出,VERB,root,VE,PnTk71zn_Q,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
YCBzItPskA,OPINION_OPR,指出,VERB,root,VE,deSGTogy4z,OPINION_SRC,黨,PART,nsubj,Na,OPR->SRC,left
YCBzItPskA,OPINION_OPR,指出,VERB,root,VE,OMQJh62ZZl,OPINION_SEG,包括,VERB,ccomp,VK,OPR->SEG,right
YCBzItPskA,OPINION_OPR,指出,VERB,root,VE,OMQJh62ZZl,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
qXnsOET22o,OPINION_OPR,指出,VERB,root,VE,JayET0MExa,OPINION_SRC,長,PART,nsubj,VH,OPR->SRC,left
qXnsOET22o,OPINION_OPR,指出,VERB,root,VE,v3uDSYAmb0,OPINION_SEG,在,VERB,ccomp,VK,OPR->SEG,right
qXnsOET22o,OPINION_OPR,指出,VERB,root,VE,v3uDSYAmb0,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
qXnsOET22o,OPINION_OPR,指出,VERB,root,VE,v3uDSYAmb0,OPINION_SEG,埋設,VERB,ccomp,VC,OPR->SEG,right
qXnsOET22o,OPINION_OPR,指出,VERB,root,VE,v3uDSYAmb0,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
5xPFYZBbha,OPINION_OPR,說,VERB,root,VE,w-q3xJCICS;HpomGGMCTe,OPINION_SRC;Coreference,洪奇昌,PROPN,nsubj,Nb,OPR->SRC,left
5xPFYZBbha,OPINION_OPR,說,VERB,root,VE,nj3GyHcnzq,OPINION_SEG,說明,VERB,ccomp,VE,OPR->SEG,right
5xPFYZBbha,OPINION_OPR,說,VERB,root,VE,nj3GyHcnzq,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
b0z2MYb0uS,OPINION_OPR,指出,VERB,root,VE,Cu3XAvnkfS;cFY6sv1sV_,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
b0z2MYb0uS,OPINION_OPR,指出,VERB,root,VE,xy51ShQs1E,OPINION_SEG,討論,VERB,ccomp,VE,OPR->SEG,right
b0z2MYb0uS,OPINION_OPR,指出,VERB,root,VE,xy51ShQs1E,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
p31dG6WyPQ,OPINION_OPR,表示,VERB,root,VE,oq8L5KmRRl;rBlORTDdeM,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
p31dG6WyPQ,OPINION_OPR,表示,VERB,root,VE,MzmKGY_Rk6,OPINION_SEG,屬,VERB,parataxis,VG,OPR->SEG,right
p31dG6WyPQ,OPINION_OPR,表示,VERB,root,VE,MzmKGY_Rk6,OPINION_SEG,是,VERB,parataxis,SHI,OPR->SEG,right
p31dG6WyPQ,OPINION_OPR,表示,VERB,root,VE,MzmKGY_Rk6,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
5BAQiDW1Rf,OPINION_OPR,指出,VERB,root,VE,UYf68_ViMu,OPINION_SRC,洪,PROPN,nsubj,Nb,OPR->SRC,left
5BAQiDW1Rf,OPINION_OPR,指出,VERB,root,VE,uJfrMexmZ3,OPINION_SEG,確保,VERB,ccomp,VE,OPR->SEG,right
5BAQiDW1Rf,OPINION_OPR,指出,VERB,root,VE,uJfrMexmZ3,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
cGsGZIZOeD,OPINION_OPR,認為,VERB,root,VE,5qglO5ubS3;VxthiQOxjt,OPINION_SRC;Coreference,洪,PROPN,nsubj,Nb,OPR->SRC,left
cGsGZIZOeD,OPINION_OPR,認為,VERB,root,VE,KwBROTzlJr,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
cGsGZIZOeD,OPINION_OPR,認為,VERB,root,VE,KwBROTzlJr,OPINION_SEG,區分,VERB,ccomp,VC,OPR->SEG,right
cGsGZIZOeD,OPINION_OPR,認為,VERB,root,VE,KwBROTzlJr,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
N_rtunhtmL,OPINION_OPR,說,VERB,root,VE,fGZEoTkq97;ncEYvBeDwt,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
N_rtunhtmL,OPINION_OPR,說,VERB,root,VE,o1vPXyaEXE,OPINION_SEG,選項,NOUN,ccomp,Na,OPR->SEG,right
N_rtunhtmL,OPINION_OPR,說,VERB,root,VE,o1vPXyaEXE,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
sa3YCkjQTB,OPINION_OPR,表示,VERB,root,VE,mQHbx_TgNP,OPINION_SRC,游淑,PROPN,nsubj,Nb,OPR->SRC,left
sa3YCkjQTB,OPINION_OPR,表示,VERB,root,VE,6meYEWDG0q,OPINION_SEG,績,VERB,ccomp,Na,OPR->SEG,right
sa3YCkjQTB,OPINION_OPR,表示,VERB,root,VE,6meYEWDG0q,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
sa3YCkjQTB,OPINION_OPR,表示,VERB,root,VE,6meYEWDG0q,OPINION_SEG,履傳,VERB,parataxis,VC,OPR->SEG,right
sa3YCkjQTB,OPINION_OPR,表示,VERB,root,VE,6meYEWDG0q,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
byyfH0wDss,OPINION_OPR,表示,VERB,root,VE,P0s0StBm2k,OPINION_SRC,游,PROPN,nsubj,Nb,OPR->SRC,left
byyfH0wDss,OPINION_OPR,表示,VERB,root,VE,FOYDH2mG_6,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
byyfH0wDss,OPINION_OPR,表示,VERB,root,VE,FOYDH2mG_6,OPINION_SEG,引發,VERB,ccomp,VC,OPR->SEG,right
byyfH0wDss,OPINION_OPR,表示,VERB,root,VE,FOYDH2mG_6,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
sz8AOo1Xqu,OPINION_OPR,酸,PART,nsubj,VH,O63tIMh3V2;sz8AOo1Xqu;QQacR21MTh,OPINION_SRC;OPINION_OPR;Coreference,慧大,PROPN,compound,Na,OPR->SRC,left
hdonVUs7JW,OPINION_OPR,建議,VERB,advcl,VE,MfjD8Pw6T_,OPINION_SEG,上任,VERB,xcomp,VH,OPR->SEG,right
hdonVUs7JW,OPINION_OPR,建議,VERB,advcl,VE,MfjD8Pw6T_,OPINION_SEG,針對,VERB,ccomp,P,OPR->SEG,right
xKc_Zj7xCn,OPINION_OPR,認定,VERB,root,VE,JLiBeEt8iI,OPINION_SRC,會,PART,nsubj,Nc,OPR->SRC,left
xKc_Zj7xCn,OPINION_OPR,認定,VERB,root,VE,Sowts262cy,OPINION_SEG,有,VERB,ccomp,V_2,OPR->SEG,right
xKc_Zj7xCn,OPINION_OPR,認定,VERB,root,VE,Gpni4nYbOK,OPINION_SEG,是,VERB,parataxis,SHI,,right
xKc_Zj7xCn,OPINION_OPR,認定,VERB,root,VE,Gpni4nYbOK,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,,right
jjzRxYsvmi,OPINION_OPR,強調,VERB,root,VE,RygwjNrcLN;xQFKabCYA3,OPINION_SRC;Pronoun,張,PROPN,nsubj,Nb,OPR->SRC,left
jjzRxYsvmi,OPINION_OPR,強調,VERB,root,VE,iphx5hJ6Ea,OPINION_SEG,引用,VERB,ccomp,VC,OPR->SEG,right
jjzRxYsvmi,OPINION_OPR,強調,VERB,root,VE,iphx5hJ6Ea,OPINION_SEG,不然,VERB,ccomp,Cbb,OPR->SEG,right
jVFQFwqEpl,OPINION_OPR,表示,VERB,root,VE,o0G6_Ib_5u;_FElPXb2yI,OPINION_SRC;Pronoun,張,PROPN,nsubj,Nb,OPR->SRC,left
jVFQFwqEpl,OPINION_OPR,表示,VERB,root,VE,d7lqwijbKs,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
jVFQFwqEpl,OPINION_OPR,表示,VERB,root,VE,d7lqwijbKs,OPINION_SEG,相信,VERB,ccomp,VK,OPR->SEG,right
jVFQFwqEpl,OPINION_OPR,表示,VERB,root,VE,d7lqwijbKs,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
VGtSpTwnvG,OPINION_OPR,強調,VERB,root,VE,Fi93zBjAec,OPINION_SRC,張,PROPN,nsubj,Nb,OPR->SRC,left
VGtSpTwnvG,OPINION_OPR,強調,VERB,root,VE,yPP2klT46x,OPINION_SEG,沒有,VERB,ccomp,VJ,OPR->SEG,right
VGtSpTwnvG,OPINION_OPR,強調,VERB,root,VE,yPP2klT46x,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
e6pM8SIruu,OPINION_OPR,詢問,VERB,root,VE,7VjBGcimuM,OPINION_SRC,媒體,NOUN,nsubj,Na,OPR->SRC,left
fh9Yl97EDT,OPINION_OPR,回答,VERB,advcl,VE,QOxI0EvUL5;fvFV9iLyrn,OPINION_SRC;Pronoun,張,PROPN,nsubj,Nb,OPR->SRC,left
9zK8yZPwlG,OPINION_OPR,回應,VERB,root,VC,Um_yqhil9z,OPINION_SRC,張,PROPN,nsubj,Nb,OPR->SRC,left
9zK8yZPwlG,OPINION_OPR,回應,VERB,root,VC,SmjP0EOQ_P,OPINION_SEG,引用,VERB,parataxis,VC,OPR->SEG,right
9zK8yZPwlG,OPINION_OPR,回應,VERB,root,VC,SmjP0EOQ_P,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
9zK8yZPwlG,OPINION_OPR,回應,VERB,root,VC,SmjP0EOQ_P,OPINION_SEG,不然,VERB,parataxis,Cbb,OPR->SEG,right
9zK8yZPwlG,OPINION_OPR,回應,VERB,root,VC,SmjP0EOQ_P,OPINION_SEG,？,PUNCT,punct,QUESTIONCATEGORY,OPR->SEG,right
F9n9kzmIBR,OPINION_OPR,強調,VERB,root,VE,FsO3dQd8gi;6dcK0hgtNs,OPINION_SRC;Coreference,張,PROPN,nsubj,Nb,OPR->SRC,left
F9n9kzmIBR,OPINION_OPR,強調,VERB,root,VE,bpeg16gXuq,OPINION_SEG,就是,VERB,ccomp,Cbb,OPR->SEG,right
F9n9kzmIBR,OPINION_OPR,強調,VERB,root,VE,bpeg16gXuq,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
cehI5cb5Ew,OPINION_OPR,認為,VERB,root,VE,07Uqa3p6KA;MM3Jj3GtG-,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
cehI5cb5Ew,OPINION_OPR,認為,VERB,root,VE,T8sgT8zbw0,OPINION_SEG,有,VERB,ccomp,V_2,OPR->SEG,right
cehI5cb5Ew,OPINION_OPR,認為,VERB,root,VE,T8sgT8zbw0,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
cehI5cb5Ew,OPINION_OPR,認為,VERB,root,VE,T8sgT8zbw0,OPINION_SEG,理,VERB,ccomp,VC,OPR->SEG,right
cehI5cb5Ew,OPINION_OPR,認為,VERB,root,VE,T8sgT8zbw0,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
F2YO-2hFWh,OPINION_OPR,追問,VERB,advcl,VE,J7ITft4--w,OPINION_SRC,媒體,NOUN,nsubj,Na,OPR->SRC,left
lemIQh-WW9,OPINION_OPR,回應,VERB,root,VC,y-IsQktpli,OPINION_SRC,張,PROPN,nsubj,Nb,OPR->SRC,left
lemIQh-WW9,OPINION_OPR,回應,VERB,root,VC,U-AlDFpjVO,OPINION_SEG,謝謝,VERB,ccomp,VJ,OPR->SEG,right
lemIQh-WW9,OPINION_OPR,回應,VERB,root,VC,U-AlDFpjVO,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
A_FCw_FzKR,OPINION_OPR,再問,VERB,root,D,WdOMU3eX3K,OPINION_SRC,媒體,NOUN,nsubj,Na,OPR->SRC,left
A_FCw_FzKR,OPINION_OPR,再問,VERB,root,D,-16H4VmIit,OPINION_SEG,有,VERB,ccomp,V_2,OPR->SEG,right
7oG53bgE7e,OPINION_OPR,回,VERB,root,VE,F00uMhmowq,OPINION_SRC,張,PROPN,nsubj,Nb,OPR->SRC,left
7oG53bgE7e,OPINION_OPR,回,VERB,root,VE,GeiiZ3aqfZ,OPINION_SEG,說,VERB,ccomp,VE,OPR->SEG,right
7oG53bgE7e,OPINION_OPR,回,VERB,root,VE,GeiiZ3aqfZ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
eIN3vE3ukZ,OPINION_OPR,說,VERB,root,VE,4ASzi02kOg,OPINION_SRC,張,PROPN,nsubj,Nb,OPR->SRC,left
eIN3vE3ukZ,OPINION_OPR,說,VERB,root,VE,B6-3-WD05i,OPINION_SEG,尊重,VERB,ccomp,VJ,OPR->SEG,right
eIN3vE3ukZ,OPINION_OPR,說,VERB,root,VE,B6-3-WD05i,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
uWFtzKUbye,OPINION_OPR,指出,VERB,root,VE,LNKNQ1x7F3,OPINION_SRC,部,PART,nsubj,Nf,OPR->SRC,left
uWFtzKUbye,OPINION_OPR,指出,VERB,root,VE,uJxZPNwBxq,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
uWFtzKUbye,OPINION_OPR,指出,VERB,root,VE,uJxZPNwBxq,OPINION_SEG,獲,VERB,parataxis,VJ,OPR->SEG,right
uWFtzKUbye,OPINION_OPR,指出,VERB,root,VE,uJxZPNwBxq,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
uWFtzKUbye,OPINION_OPR,指出,VERB,root,VE,uJxZPNwBxq,OPINION_SEG,越過,VERB,parataxis,VCL,OPR->SEG,right
uWFtzKUbye,OPINION_OPR,指出,VERB,root,VE,uJxZPNwBxq,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
wvnfrWqHk5,OPINION_OPR,揭露,VERB,root,VC,IvGjsk-h9q,OPINION_SRC,部,PART,nsubj,Na,OPR->SRC,left
wvnfrWqHk5,OPINION_OPR,揭露,VERB,root,VC,nhXq-QQXCZ,OPINION_SEG,清晨,VERB,ccomp,Nd,OPR->SEG,right
wvnfrWqHk5,OPINION_OPR,揭露,VERB,root,VC,nhXq-QQXCZ,OPINION_SEG,細節,NOUN,obj,Na,OPR->SEG,right
wvnfrWqHk5,OPINION_OPR,揭露,VERB,root,VC,nhXq-QQXCZ,OPINION_SEG,；,PUNCT,punct,SEMICOLONCATEGORY,OPR->SEG,right
wvnfrWqHk5,OPINION_OPR,揭露,VERB,root,VC,nhXq-QQXCZ,OPINION_SEG,越過,VERB,parataxis,VCL,OPR->SEG,right
wvnfrWqHk5,OPINION_OPR,揭露,VERB,root,VC,nhXq-QQXCZ,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
wvnfrWqHk5,OPINION_OPR,揭露,VERB,root,VC,nhXq-QQXCZ,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
wvnfrWqHk5,OPINION_OPR,揭露,VERB,root,VC,nhXq-QQXCZ,OPINION_SEG,飛入,VERB,parataxis,VC,OPR->SEG,right
wvnfrWqHk5,OPINION_OPR,揭露,VERB,root,VC,nhXq-QQXCZ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
Y1wYHYYkfn,OPINION_OPR,指出,VERB,root,VE,DcwbMGgQ2P,OPINION_SRC,部,PART,nsubj,Nc,OPR->SRC,left
Y1wYHYYkfn,OPINION_OPR,指出,VERB,root,VE,_zrjTPVtQY,OPINION_SEG,監控,VERB,ccomp,VC,OPR->SEG,right
Y1wYHYYkfn,OPINION_OPR,指出,VERB,root,VE,_zrjTPVtQY,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
arpm7o3bdh,OPINION_OPR,表示,VERB,root,VE,5fTsb_cmOk;LsRNzKOPQo;jVZ3VUayKV,Coreference;OPINION_SRC;Pronoun,賴振昌,PROPN,nsubj,Nb,OPR->SRC,left
arpm7o3bdh,OPINION_OPR,表示,VERB,root,VE,0fP-NENRmQ,OPINION_SEG,估計,VERB,ccomp,VE,OPR->SEG,right
arpm7o3bdh,OPINION_OPR,表示,VERB,root,VE,0fP-NENRmQ,OPINION_SEG,有,VERB,parataxis,V_2,OPR->SEG,right
arpm7o3bdh,OPINION_OPR,表示,VERB,root,VE,0fP-NENRmQ,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
arpm7o3bdh,OPINION_OPR,表示,VERB,root,VE,0fP-NENRmQ,OPINION_SEG,指出,VERB,parataxis,VE,OPR->SEG,right
arpm7o3bdh,OPINION_OPR,表示,VERB,root,VE,0fP-NENRmQ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
TWGaA2hkc7,OPINION_OPR,指出,VERB,root,VE,2LYqIhXzwn;yXQEDfWhHg,OPINION_SRC;Pronoun,監委,NOUN,nsubj,Na,OPR->SRC,left
TWGaA2hkc7,OPINION_OPR,指出,VERB,root,VE,K5iThAdAUt,OPINION_SEG,攸關,VERB,ccomp,VK,OPR->SEG,right
TWGaA2hkc7,OPINION_OPR,指出,VERB,root,VE,K5iThAdAUt,OPINION_SEG,足,VERB,ccomp,VL,OPR->SEG,right
TWGaA2hkc7,OPINION_OPR,指出,VERB,root,VE,K5iThAdAUt,OPINION_SEG,必要,NOUN,obj,Na,OPR->SEG,right
TWGaA2hkc7,OPINION_OPR,指出,VERB,root,VE,K5iThAdAUt,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
fa9EKPsQ1J,OPINION_OPR,說,VERB,parataxis,VE,ro92iO6VOD,OPINION_SRC,總統,NOUN,nsubj,Na,OPR->SRC,left
8PUb14GapC,OPINION_OPR,說,VERB,root,VE,P_wfLO7ZPH,OPINION_SRC,蔡,PROPN,nsubj,Nb,OPR->SRC,left
8PUb14GapC,OPINION_OPR,說,VERB,root,VE,P_wfLO7ZPH,OPINION_SRC,文,PART,nsubj,Na,OPR->SRC,left
8PUb14GapC,OPINION_OPR,說,VERB,root,VE,0nvR8kAe8K,OPINION_SEG,調整,VERB,ccomp,VC,OPR->SEG,right
8PUb14GapC,OPINION_OPR,說,VERB,root,VE,0nvR8kAe8K,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
8PUb14GapC,OPINION_OPR,說,VERB,root,VE,0nvR8kAe8K,OPINION_SEG,報告,VERB,ccomp,VE,OPR->SEG,right
8PUb14GapC,OPINION_OPR,說,VERB,root,VE,0nvR8kAe8K,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
TeA8pVZkeV,OPINION_OPR,感謝,VERB,advcl,VK,NPQT2CF0oA,OPINION_SEG,蘇,PROPN,obj,Nb,OPR->SEG,right
leooPhsNtg,OPINION_OPR,說,VERB,root,VE,4-yt2VtD7Y,OPINION_SRC,蔡,PROPN,nsubj,Nb,OPR->SRC,left
leooPhsNtg,OPINION_OPR,說,VERB,root,VE,4-yt2VtD7Y,OPINION_SRC,文,PART,nsubj,Na,OPR->SRC,left
leooPhsNtg,OPINION_OPR,說,VERB,root,VE,cRgfDg3bSG,OPINION_SEG,讓,VERB,ccomp,VL,OPR->SEG,right
leooPhsNtg,OPINION_OPR,說,VERB,root,VE,cRgfDg3bSG,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
oLCzqRPiSF,OPINION_OPR,強調,VERB,root,VE,pVIk5uEKGj,OPINION_SRC,總統,NOUN,nsubj,Na,OPR->SRC,left
oLCzqRPiSF,OPINION_OPR,強調,VERB,root,VE,8BNnP5CPmp,OPINION_SEG,靠,VERB,ccomp,P,OPR->SEG,right
oLCzqRPiSF,OPINION_OPR,強調,VERB,root,VE,8BNnP5CPmp,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
UZi0W_XSWS,OPINION_OPR,說,VERB,root,VE,UGQACHyuz1,OPINION_SRC,蔡,PROPN,nsubj,Nb,OPR->SRC,left
UZi0W_XSWS,OPINION_OPR,說,VERB,root,VE,UGQACHyuz1,OPINION_SRC,文,PART,nsubj,Na,OPR->SRC,left
UZi0W_XSWS,OPINION_OPR,說,VERB,root,VE,Gsn5GHDoXI,OPINION_SEG,有,VERB,ccomp,V_2,OPR->SEG,right
UZi0W_XSWS,OPINION_OPR,說,VERB,root,VE,Gsn5GHDoXI,OPINION_SEG,歷經,VERB,ccomp,VJ,OPR->SEG,right
UZi0W_XSWS,OPINION_OPR,說,VERB,root,VE,Gsn5GHDoXI,OPINION_SEG,遭,VERB,ccomp,VJ,OPR->SEG,right
UZi0W_XSWS,OPINION_OPR,說,VERB,root,VE,Gsn5GHDoXI,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
JmGHAUMoX7,OPINION_OPR,說,VERB,root,VE,zHSx-JH4uM,OPINION_SRC,蔡,PROPN,nsubj,Nb,OPR->SRC,left
JmGHAUMoX7,OPINION_OPR,說,VERB,root,VE,zHSx-JH4uM,OPINION_SRC,文,PART,nsubj,Na,OPR->SRC,left
JmGHAUMoX7,OPINION_OPR,說,VERB,root,VE,9nbGP2UEbn,OPINION_SEG,熱點,NOUN,ccomp,Na,OPR->SEG,right
JmGHAUMoX7,OPINION_OPR,說,VERB,root,VE,9nbGP2UEbn,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
uBrN6RwTfp,OPINION_OPR,表示,VERB,parataxis,VE,VqCUIEf0dD,OPINION_SRC,王,PART,nsubj,Nb,OPR->SRC,left
uBrN6RwTfp,OPINION_OPR,表示,VERB,parataxis,VE,OgYO0igdwp,OPINION_SEG,製品,VERB,ccomp,Na,OPR->SEG,right
XmKtj_Niyk,OPINION_OPR,表示,VERB,root,VE,9KNkYfU3ds,OPINION_SRC,王,PROPN,nsubj,Nb,OPR->SRC,left
XmKtj_Niyk,OPINION_OPR,表示,VERB,root,VE,aYkZb9Iby_,OPINION_SEG,說明,VERB,ccomp,VE,OPR->SEG,right
XmKtj_Niyk,OPINION_OPR,表示,VERB,root,VE,aYkZb9Iby_,OPINION_SEG,製品,VERB,parataxis,Na,OPR->SEG,right
XmKtj_Niyk,OPINION_OPR,表示,VERB,root,VE,aYkZb9Iby_,OPINION_SEG,貨,PART,parataxis,Na,OPR->SEG,right
XmKtj_Niyk,OPINION_OPR,表示,VERB,root,VE,aYkZb9Iby_,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
ojYVfjRLj7,OPINION_SRC,宇怒,NOUN,nsubj,Nc,ojYVfjRLj7,OPINION_SRC,王定,PROPN,nmod,Nb,OPR->SRC,left
EV-BWaPc0W,OPINION_OPR,宇怒,NOUN,nsubj,Nc,ojYVfjRLj7,OPINION_SRC,王定,PROPN,nmod,Nb,OPR->SRC,left
EV-BWaPc0W,OPINION_OPR,批,VERB,advcl,VC,ojYVfjRLj7;EV-BWaPc0W,OPINION_SRC;OPINION_OPR,宇怒,NOUN,nsubj,Nc,OPR->SRC,left
EV-BWaPc0W,OPINION_OPR,批,VERB,advcl,VC,Yg7-zLB8WL,OPINION_SEG,人士,NOUN,obj,Na,OPR->SEG,right
EV-BWaPc0W,OPINION_OPR,批,VERB,advcl,VC,Yg7-zLB8WL,OPINION_SEG,！,PUNCT,punct,EXCLAMATIONCATEGORY,OPR->SEG,right
Bj634b-hO-,OPINION_OPR,留言,VERB,root,VA,kkA_I1Jx7P,OPINION_SRC,們,PART,nsubj,Na,OPR->SRC,left
Bj634b-hO-,OPINION_OPR,留言,VERB,root,VA,NZ6eBDDb1F,OPINION_SEG,講說,VERB,xcomp,VE,OPR->SEG,right
Bj634b-hO-,OPINION_OPR,留言,VERB,root,VA,ey8F1S2krY,OPINION_SEG,要,VERB,parataxis,D,OPR->SEG,right
Bj634b-hO-,OPINION_OPR,留言,VERB,root,VA,kWDcSPMJMo,OPINION_SEG,就是,VERB,parataxis,D,OPR->SEG,right
Bj634b-hO-,OPINION_OPR,留言,VERB,root,VA,gJrB7YrAKL,OPINION_SEG,有,VERB,parataxis,V_2,OPR->SEG,right
wXi8vB9IjO,OPINION_OPR,指出,VERB,parataxis,VE,PabeZz46Wp;DQ2BHpSB0P,OPINION_SRC;Pronoun,員,PART,nsubj,Na,OPR->SRC,left
dHbDh7rsae,OPINION_OPR,批,VERB,ccomp,VC,3olUp4RUO_,OPINION_SRC,曾,PROPN,nsubj,Nb,OPR->SRC,left
dHbDh7rsae,OPINION_OPR,批,VERB,ccomp,VC,3olUp4RUO_;dHbDh7rsae,OPINION_SRC;OPINION_OPR,學痛,NOUN,nsubj,VC,OPR->SRC,left
dHbDh7rsae,OPINION_OPR,批,VERB,ccomp,VC,0bT5e8M-27,OPINION_SEG,讓,VERB,ccomp,VL,OPR->SEG,right
JHkDFDR4ry,OPINION_OPR,表示,VERB,root,VE,AVKu9BeF9t,OPINION_SRC,曾,PROPN,nsubj,Nb,OPR->SRC,left
JHkDFDR4ry,OPINION_OPR,表示,VERB,root,VE,LFdRsKjSVZ,OPINION_SEG,指出,VERB,parataxis,VE,OPR->SEG,right
d_wZtpoFxk,OPINION_OPR,提醒,VERB,root,VE,klsWQLBxZ4,OPINION_SRC,曾,PROPN,nsubj,Nb,,left
keUkGoZBDk,OPINION_OPR,質疑,VERB,advcl,VE,xHNNvZ3D1Z,OPINION_SEG,鍾,PROPN,obj,Nb,OPR->SEG,right
d_wZtpoFxk,OPINION_OPR,提醒,VERB,root,VE,xHNNvZ3D1Z,OPINION_SEG,抓,VERB,advcl,VC,,left
d_wZtpoFxk,OPINION_OPR,提醒,VERB,root,VE,nsQNgdMwcb,OPINION_SRC,曾,ADV,advmod,Nb,OPR->SRC,left
d_wZtpoFxk,OPINION_OPR,提醒,VERB,root,VE,nsQNgdMwcb,OPINION_SRC,玟學,PROPN,nsubj,Nb,OPR->SRC,left
d_wZtpoFxk,OPINION_OPR,提醒,VERB,root,VE,auvuGtz75C,OPINION_SEG,做事,VERB,ccomp,VC,OPR->SEG,right
d_wZtpoFxk,OPINION_OPR,提醒,VERB,root,VE,auvuGtz75C,OPINION_SEG,檢視,VERB,parataxis,VC,OPR->SEG,right
